FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
U95A3350,閎羽有限公司,2016年第2季,0,公噸,0,公噸,0.154,公噸,0.107,公噸,完成核算
U95A3221,源雄有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0.014,公噸,完成核算
U95A2807,晶美利股份有限公司,2016年第2季,0,公噸,0,公噸,0.342,公噸,0.237,公噸,完成核算
U95A0207,陸輝瀝青股份有限公司吉安瀝青混凝土拌合場,2016年第2季,0.275,公噸,1.842,公噸,0.325,公噸,0.584,公噸,完成核算
U95A0128,福田瀝青混凝土有限公司,2016年第2季,0,公噸,0.013,公噸,0,公噸,0,公噸,完成季登錄確認
U9505679,長雄預拌混凝土廠股份有限公司,2016年第2季,0,公噸,0.95,公噸,0,公噸,0,公噸,完成季登錄確認
U9505204,威神企業有限公司,2016年第2季,0,公噸,4.656,公噸,0,公噸,0,公噸,完成季登錄確認
U9505151,美爽爽旅館有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0.018,公噸,完成核算
U9501877,鴻興環保資源再生有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
U9501733,益鉅股份有限公司(干城廠),2016年第2季,0,公噸,1.987,公噸,0,公噸,0,公噸,完成季登錄確認
U9501313,友正預拌混凝廠股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
U9500825,南濱砂石廠股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
U9500530,晶晶洗染股份有限公司,2016年第2季,0,公噸,0.09,公噸,1.355,公噸,0.998,公噸,完成核算
U9500512,台亞預拌混凝土廠股份有限公司,2016年第2季,0,公噸,1.63,公噸,0,公噸,0,公噸,完成季登錄確認
U9500478,中華紙漿股份有限公司花蓮廠,2016年第2季,6.643,公噸,9.055,公噸,52.884,公噸,105.406,公噸,完成核算(粒狀物核算中)
U9500389,萬鑫營造股份有限公司,2016年第2季,0.098,公噸,0.366,公噸,0.611,公噸,0.427,公噸,完成核算
U9500334,建安瀝青工業有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
U9500263,東宏水泥製品股份有限公司,2016年第2季,0,公噸,0,公噸,0.024,公噸,0.016,公噸,完成核算
U9403545,東潤水資源生技股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
U9403438,空軍第401戰術混合聯隊,2016年第2季,0,公噸,0,公噸,0,公噸,0.01,公噸,完成核算
U9400508,台灣中油股份有限公司油品行銷事業部東區營業處花蓮供油服務中心(北埔庫區),2016年第2季,14.443,公噸,0.001,公噸,0,公噸,0.016,公噸,完成核算
U9400115,亞洲水泥股份有限公司花蓮製造廠,2016年第2季,0.002,公噸,228.866,公噸,129.208,公噸,1178.736,公噸,核算確認中
U9303620,龍嬴建設有限公司玉里預拌廠,2016年第2季,0,公噸,0.046,公噸,0,公噸,0,公噸,完成季登錄確認
U9303531,福大混凝土股份有限公司,2016年第2季,0,公噸,0.694,公噸,0,公噸,0,公噸,完成季登錄確認
U9303371,展信實業有限公司,2016年第2季,0,公噸,0.667,公噸,0,公噸,0,公噸,申報補件
U9303317,格全食品工業股份有限公司花蓮分公司,2016年第2季,0,公噸,0,公噸,0.444,公噸,0.306,公噸,完成核算
U9303157,大元行,2016年第2季,0,公噸,3.144,公噸,0,公噸,0,公噸,完成季登錄確認
U9300754,陸輝瀝青股份有限公司玉里瀝青混凝土拌合廠,2016年第2季,0.078,公噸,2.505,公噸,0.152,公噸,0.187,公噸,完成核算
U92A0074,新光兆豐股份有限公司花蓮分公司,2016年第2季,0,公噸,0,公噸,0.183,公噸,0.173,公噸,完成核算
U92A0024,立得砂石股份有限公司,2016年第2季,0,公噸,0.89,公噸,0,公噸,0,公噸,完成季登錄確認
U9290002,花蓮縣醫師公會(共同清除處理),2016年第2季,0.059,公噸,0,公噸,0.018,公噸,0.166,公噸,完成核算
U9203214,花蓮縣中區區域性垃圾衛生掩埋場,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
U9200311,花建實業有限公司,2016年第2季,0,公噸,2.398,公噸,0,公噸,0,公噸,完成季登錄確認
U9200204,花蓮縣肉品市場股份有限公司,2016年第2季,0,公噸,0,公噸,0.179,公噸,0.131,公噸,完成核算
U91A5148,宏新洗衣股份有限公司,2016年第2季,0,公噸,0,公噸,0.194,公噸,0.134,公噸,完成核算
U91A3726,銓順洗衣有限公司(二廠),2016年第2季,0,公噸,0,公噸,0.258,公噸,0.179,公噸,完成核算
U91A3469,德久食品有限公司,2016年第2季,0,公噸,0,公噸,0.057,公噸,0.04,公噸,完成核算
U91A2025,永發屠宰場,2016年第2季,0,公噸,0,公噸,0,公噸,0.003,公噸,完成核算
U91A2015,百悅休閒飯店有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
U91A1899,小旅行迷你旅店,2016年第2季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
U91A1889,洄瀾窩青年旅舍股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
U91A1641,花蓮海悅酒店有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
U91A1077,曾記(米麻)糬股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算
U91A0732,台灣海洋深層水股份有限公司,2016年第2季,0,公噸,0.039,公噸,0.365,公噸,0.203,公噸,完成核算
U9107593,明水企業社明水園飯店,2016年第2季,0,公噸,0,公噸,0,公噸,0.002,公噸,完成核算
U9106498,晉瑜企業股份有限公司花蓮研磨廠,2016年第2季,0,公噸,1.028,公噸,0.195,公噸,1.023,公噸,完成核算
U9106425,益鉅股份有限公司（花蓮港控管裝卸中心）,2016年第2季,0,公噸,3.956,公噸,0,公噸,0,公噸,完成季登錄確認
U9106416,光華礦務股份有限公司（花蓮港控管裝卸中心）,2016年第2季,0,公噸,9.508,公噸,0,公噸,0,公噸,完成季登錄確認
U9106381,銓順洗衣有限公司,2016年第2季,0,公噸,0,公噸,0.988,公噸,0.674,公噸,完成核算
U9103175,新毅格有限公司-新格大飯店,2016年第2季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算
U9102990,華王食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.001,公噸,0.088,公噸,完成核算
U9102945,中國鋼鐵股份有限公司花蓮石料場,2016年第2季,0,公噸,12.437,公噸,0,公噸,0,公噸,完成季登錄確認
U9102927,東台開發股份有限公司,2016年第2季,0.001,公噸,0.064,公噸,0.057,公噸,0.042,公噸,完成核算
U9102749,台灣中油股份有限公司油品行銷事業部東區營業處花蓮供油服務中心(花蓮庫區),2016年第2季,0.238,公噸,0,公噸,0,公噸,0.011,公噸,完成核算
U9102614,全一泡力龍企業有限公司,2016年第2季,0.011,公噸,0,公噸,0.08,公噸,0.055,公噸,完成核算
U9102570,交通部臺灣鐵路管理局花蓮機廠,2016年第2季,0.25,公噸,0,公噸,0,公噸,0,公噸,完成核算
U9102427,慈濟學校財團法人慈濟大學,2016年第2季,0,公噸,0,公噸,0,公噸,0.029,公噸,完成核算
U9102221,宜津企業股份有限公司花蓮分公司,2016年第2季,0,公噸,0,公噸,0.473,公噸,0.402,公噸,完成核算
U9102070,山水商務旅店,2016年第2季,0,公噸,0,公噸,0.019,公噸,0.013,公噸,完成核算
U9102025,悅遠企業有限公司,2016年第2季,0,公噸,0,公噸,0.028,公噸,0.02,公噸,完成核算
U9102007,鴻偉商旅股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算
U9101975,鈞莊綜合開發有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
U9101206,雲朗觀光股份有限公司花蓮分公司,2016年第2季,0,公噸,0,公噸,0.476,公噸,0.33,公噸,完成核算
U9101199,統帥大飯店股份有限公司,2016年第2季,0,公噸,0,公噸,0.684,公噸,0.474,公噸,完成核算
U9101064,佛教慈濟醫療財團法人花蓮慈濟醫院,2016年第2季,0,公噸,0,公噸,0.002,公噸,0.214,公噸,完成核算
U9101055,臺灣基督教門諾會醫療財團法人門諾醫院,2016年第2季,0,公噸,0,公噸,0.284,公噸,0.197,公噸,完成核算
U9101019,臺灣菸酒股份有限公司花蓮酒廠,2016年第2季,21.659,公噸,0.304,公噸,0.392,公噸,2.912,公噸,完成核算
U9100987,鳳勝實業股份有限公司花蓮廠,2016年第2季,0,公噸,0.498,公噸,0,公噸,0,公噸,完成補件
U9100978,台灣水泥股份有限公司花蓮廠,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
U9100469,否司脫洗染店,2016年第2季,0,公噸,0,公噸,0.028,公噸,0.02,公噸,完成核算
U0190225,合盛礦業股份有限公司,2016年第2季,0,公噸,6.852,公噸,0,公噸,0,公噸,完成季登錄確認
U0103311,福安礦業股份有限公司福安二礦,2016年第2季,0,公噸,7.233,公噸,0,公噸,0,公噸,完成季登錄確認
U0100285,欣欣水泥企業股份有限公司,2016年第2季,0,公噸,35.043,公噸,0,公噸,0,公噸,完成季登錄確認
U0100267,和平工業區專用港實業股份有限公司（疏浚養灘砂石堆置場）,2016年第2季,0,公噸,1.911,公噸,0,公噸,0,公噸,完成季登錄確認
U0100258,和平電力股份有限公司和平火力發電廠,2016年第2季,0.076,公噸,138.88,公噸,1047.779,公噸,725.294,公噸,核算確認中
U0100203,富山石礦企業股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成補件
U0100187,台灣水泥股份有限公司和平分公司和平廠,2016年第2季,0.001,公噸,35.156,公噸,16.164,公噸,1184.626,公噸,核算確認中
U0100169,天祥晶華飯店股份有限公司,2016年第2季,0,公噸,0.04,公噸,0.61,公噸,0.443,公噸,完成核算
U0100052,幸福水泥股份有限公司（福安礦場）,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
U0100043,台灣水泥股份有限公司和平石礦,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
U0003012,錦山企業有限公司,2016年第2季,0,公噸,3.841,公噸,0,公噸,0,公噸,完成補件
T6603013,豐惇瀝青有限公司,2016年第2季,0.028,公噸,0,公噸,0.022,公噸,0.018,公噸,核算確認中
T6403120,興磊砂石有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
T6203040,佳林屠宰場,2016年第2季,0,公噸,0,公噸,0.018,公噸,0.005,公噸,核算確認中
T61A0183,正龍企業有限公司南州廠,2016年第2季,0,公噸,0,公噸,1.196,公噸,0.991,公噸,核算確認中
T6100071,佳辰實業股份有限公司,2016年第2季,0,公噸,0,公噸,0.117,公噸,0.087,公噸,核算確認中
T5903489,永源飼料行,2016年第2季,0,公噸,0,公噸,0.057,公噸,0.04,公噸,完成核算
T5903229,大地亮環保服務有限公司崁頂廠,2016年第2季,0,公噸,0,公噸,0.001,公噸,0.001,公噸,核算確認中
T5903194,嘉益土資場有限公司,2016年第2季,0,公噸,3.82,公噸,0,公噸,0,公噸,完成申報
T5903130,嘉一香食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.665,公噸,0.461,公噸,核算確認中
T5900246,屏東縣崁頂垃圾資源回收場,2016年第2季,19.047,公噸,0,公噸,2.42,公噸,44.204,公噸,核算確認中
T5900228,郁仔畜牧場,2016年第2季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,核算確認中
T58A0372,重生化妝品實業有限公司新園廠,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T58A0114,東瀛建材有限公司,2016年第2季,0,公噸,0.312,公噸,0,公噸,0,公噸,完成申報
T5804338,淯暉企業股份有限公司新園分公司,2016年第2季,0,公噸,0,公噸,0.324,公噸,0.219,公噸,核算確認中
T5804276,成運汽車製造股份有限公司,2016年第2季,1.251,公噸,0.001,公噸,0,公噸,0,公噸,核算確認中
T5801033,典立塑膠股份有限公司,2016年第2季,1.259,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5801006,琦泰實業股份有限公司,2016年第2季,0.033,公噸,0,公噸,0.182,公噸,0.127,公噸,核算確認中
T5800992,立益飼料有限公司,2016年第2季,0,公噸,0,公噸,0.19,公噸,0.132,公噸,核算確認中
T5800947,忠正股份有限公司,2016年第2季,0,公噸,0.845,公噸,0,公噸,0,公噸,核算確認中
T5800385,祐全產業股份有限公司,2016年第2季,0,公噸,0,公噸,0.017,公噸,0.039,公噸,核算確認中
T5800349,國統國際股份有限公司,2016年第2季,4.195,公噸,2.431,公噸,0.901,公噸,0.857,公噸,核算確認中
T5800330,金洲海洋科技股份有限公司,2016年第2季,0.255,公噸,0,公噸,0.151,公噸,0.081,公噸,核算確認中
T5800241,懋興鐵工廠,2016年第2季,0,公噸,0,公噸,0.001,公噸,0.001,公噸,核算確認中
T5800223,順益木材工業股份有限公司,2016年第2季,0.009,公噸,0,公噸,0.002,公噸,0.046,公噸,核算確認中
T5800161,東立飼料工業股份有限公司,2016年第2季,0,公噸,0.447,公噸,1.103,公噸,0.707,公噸,核算確認中
T5800134,李長榮實業股份有限公司製桶工廠,2016年第2季,18.982,公噸,0,公噸,0.006,公噸,0.082,公噸,核算確認中
T5800125,宏城企業股份有限公司新園廠,2016年第2季,0,公噸,0,公噸,0,公噸,0.429,公噸,核算確認中
T5800116,宏昇螺旋槳股份有限公司,2016年第2季,0,公噸,0,公噸,0.105,公噸,0.072,公噸,核算確認中
T57A0901,金皇企業股份有限公司屏七廠,2016年第2季,0.457,公噸,0,公噸,0,公噸,0,公噸,完成核算
T57A0822,金皇企業股份有限公司屏南二廠,2016年第2季,0.331,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T57A0604,合順資源科技有限公司,2016年第2季,0.125,公噸,0,公噸,0.014,公噸,0.054,公噸,完成核算
T57A0595,金皇企業股份有限公司屏南六廠,2016年第2季,9.56,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T57A0426,環拓科技股份有限公司屏南一廠,2016年第2季,0.051,公噸,0.134,公噸,1.058,公噸,1.906,公噸,核算確認中
T57A0337,協麟實業有限公司,2016年第2季,0.985,公噸,0.002,公噸,0,公噸,0,公噸,核算確認中
T57A0268,建信資源科技有限公司,2016年第2季,0.393,公噸,1.052,公噸,4.217,公噸,0.056,公噸,核算確認中
T57A0218,慶泓冷凍食品實業股份有限公司,2016年第2季,0,公噸,0,公噸,0.035,公噸,0.05,公噸,核算確認中
T57A0179,旭紘環保科技股份有限公司,2016年第2季,0.017,公噸,0,公噸,0.002,公噸,0.01,公噸,核算確認中
T57A0159,虹京金屬股份有限公司二廠,2016年第2季,0,公噸,0,公噸,0.162,公噸,0.112,公噸,核算確認中
T57A0090,佑錸股份有限公司,2016年第2季,1.095,公噸,0,公噸,0.712,公噸,0.233,公噸,核算確認中
T5704806,興惟企業有限公司,2016年第2季,0.554,公噸,0.033,公噸,0.052,公噸,0.12,公噸,核算確認中
T5704744,申豐化學工業股份有限公司屏東廠,2016年第2季,6.447,公噸,0.59,公噸,4.062,公噸,2.482,公噸,核算確認中
T5704717,鍇霖企業有限公司枋寮廠,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
T5704682,健合實業股份有限公司,2016年第2季,0.992,公噸,0.002,公噸,0.005,公噸,0.06,公噸,核算確認中
T5704673,國泰化工廠股份有限公司屏南分公司,2016年第2季,0.053,公噸,2.251,公噸,2.121,公噸,2.375,公噸,核算確認中
T5704664,聿陽有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5704655,鴻亨科技有限公司屏南廠,2016年第2季,0.642,公噸,0,公噸,0.52,公噸,0.59,公噸,核算確認中
T5704637,吟餘股份有限公司,2016年第2季,0,公噸,0.009,公噸,0.002,公噸,0.154,公噸,核算確認中
T5704619,和協工程股份有限公司屏南廠,2016年第2季,3.507,公噸,0,公噸,0.18,公噸,1.491,公噸,核算確認中
T5704593,新尚道企業有限公司,2016年第2季,0.369,公噸,0,公噸,0.558,公噸,0.682,公噸,核算確認中
T5704584,鯤晟五金股份有限公司,2016年第2季,0.268,公噸,0,公噸,0.001,公噸,0.027,公噸,核算確認中
T5704566,承松企業有限公司屏南廠,2016年第2季,1.398,公噸,0.604,公噸,0.286,公噸,0.218,公噸,核算確認中
T5704173,億揚特殊印刷股份有限公司,2016年第2季,2.176,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5704093,宏萊實業股份有限公司,2016年第2季,1.497,公噸,1.525,公噸,1.721,公噸,0.991,公噸,核算確認中
T5701029,肇興企業股份有限公司,2016年第2季,0,公噸,0,公噸,0.017,公噸,0.217,公噸,核算確認中
T5700871,金皇企業股份有限公司屏南三廠,2016年第2季,5.669,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5700817,金皇企業股份有限公司,2016年第2季,1.77,公噸,0.003,公噸,0.027,公噸,0.018,公噸,核算確認中
T5700728,大祥耐火材料股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5700719,盟鑫金屬有限公司屏南廠,2016年第2季,0.215,公噸,0,公噸,0.282,公噸,0.685,公噸,核算確認中
T5700700,高興昌鋼鐵股份有限公司屏東分公司,2016年第2季,6,公噸,2.395,公噸,0.886,公噸,1.265,公噸,核算確認中
T5700693,大成長城企業股份有限公司,2016年第2季,0,公噸,0.658,公噸,1.282,公噸,0.89,公噸,核算確認中
T5700657,憬懋企業股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5700620,長興材料工業股份有限公司屏南分公司,2016年第2季,9.613,公噸,0.37,公噸,6.706,公噸,6.032,公噸,核算確認中
T5700602,燁興企業股份有限公司屏南線材廠,2016年第2季,0,公噸,0.238,公噸,4.126,公噸,2.927,公噸,核算確認中
T5700595,聯超實業股份有限公司屏南廠,2016年第2季,1.153,公噸,0.174,公噸,0.74,公噸,1.448,公噸,核算確認中
T5700586,新加坡商傑樂生技股份有限公司台灣分公司,2016年第2季,0,公噸,0.123,公噸,0.783,公噸,0.474,公噸,核算確認中
T5700442,華旗實業股份有限公司,2016年第2季,2.188,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5700264,泓達化工股份有限公司,2016年第2季,1.298,公噸,0.05,公噸,0.43,公噸,0.441,公噸,核算確認中
T5700139,德亨工業股份有限公司,2016年第2季,0,公噸,0,公噸,0.534,公噸,0.357,公噸,核算確認中
T5700068,帝興樹脂股份有限公司,2016年第2季,0.974,公噸,0.553,公噸,3.048,公噸,2.995,公噸,核算確認中
T5603779,高鉅企業行(與T5603662重複管編),2016年第2季,0,公噸,10.943,公噸,0,公噸,0,公噸,完成申報
T5603484,廣榮開發企業有限公司,2016年第2季,0,公噸,13.569,公噸,0,公噸,0,公噸,完成申報
T5603313,連宏畜牧場,2016年第2季,0,公噸,0,公噸,0,公噸,0.007,公噸,核算確認中
T5600367,仁雲企業社,2016年第2季,0,公噸,5.054,公噸,0,公噸,0,公噸,完成申報
T5600036,嘉宏豆腐店,2016年第2季,0,公噸,0,公噸,0.004,公噸,0.088,公噸,核算確認中
T55A0317,如記食品有限公司,2016年第2季,0,公噸,0,公噸,0.133,公噸,0.325,公噸,核算確認中
T55A0050,鑫山食品廠,2016年第2季,0,公噸,0,公噸,0.028,公噸,0.02,公噸,核算確認中
T5501387,萬珍農產行,2016年第2季,0,公噸,0,公噸,0.004,公噸,0.003,公噸,核算確認中
T5501378,萬津醬園,2016年第2季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,核算確認中
T5500200,屏東縣肉品市場股份有限公司,2016年第2季,0,公噸,0,公噸,0.095,公噸,0.066,公噸,核算確認中
T5500184,台田醬園,2016年第2季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,核算確認中
T5500095,力泰工業股份有限公司,2016年第2季,0.46,公噸,0.12,公噸,1.188,公噸,0.986,公噸,核算確認中
T54A2081,瑞洋生物科技有限公司,2016年第2季,0,公噸,0,公噸,0.266,公噸,0.184,公噸,完成核算
T54A1419,三冠畜牧場,2016年第2季,0,公噸,0,公噸,0.004,公噸,0.081,公噸,核算確認中
T54A1003,超群混凝土工業股份有限公司內埔廠,2016年第2季,0,公噸,0.428,公噸,0,公噸,0,公噸,完成申報
T54A0570,順興企業社,2016年第2季,0.031,公噸,0,公噸,0.009,公噸,0.022,公噸,核算確認中
T54A0461,升元成農產品園,2016年第2季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,核算確認中
T5405979,全興工業股份有限公司屏東廠,2016年第2季,1.361,公噸,0,公噸,0,公噸,0,公噸,完成核算
T5405737,新城國際實業股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0.085,公噸,核算確認中
T5405684,欣屏豐食品工業有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5405675,台灣青啤股份有限公司屏東龍泉啤酒廠,2016年第2季,0,公噸,0.162,公噸,0.612,公噸,0.451,公噸,核算確認中
T5405620,威翰環保工業股份有限公司,2016年第2季,0,公噸,0.212,公噸,0.95,公噸,0.659,公噸,核算確認中
T5405175,真口味食品企業股份有限公司龍泉二廠,2016年第2季,0,公噸,0.136,公噸,1.069,公噸,0.712,公噸,核算確認中
T5402576,強匠冷凍食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.76,公噸,0.527,公噸,核算確認中
T5402432,億發食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.133,公噸,0.092,公噸,核算確認中
T5402398,高科磁技股份有限公司,2016年第2季,0.39,公噸,0,公噸,0,公噸,0.139,公噸,核算確認中
T5402281,全興飼料股份有限公司屏東廠,2016年第2季,0,公噸,0,公噸,1.547,公噸,0.871,公噸,核算確認中
T5400965,台灣綠藻工業股份有限公司龍泉廠,2016年第2季,0,公噸,0.12,公噸,1.093,公噸,0.753,公噸,核算確認中
T5400572,頂新製油實業股份有限公司屏東廠,2016年第2季,0,公噸,0.001,公噸,0.026,公噸,0.016,公噸,核算確認中
T5400536,宏益冷凍食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.532,公噸,0.413,公噸,核算確認中
T5400527,維鋼工業股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5400509,復進企業股份有限公司,2016年第2季,0,公噸,0,公噸,0.038,公噸,0.026,公噸,核算確認中
T5400483,臺灣菸酒股份有限公司屏東酒廠,2016年第2季,5.119,公噸,0.162,公噸,2.857,公噸,2.104,公噸,核算確認中
T5400438,陸仕企業股份有限公司屏東廠,2016年第2季,0,公噸,0.109,公噸,0.752,公噸,0.5,公噸,核算確認中
T5400429,聖恩企業股份有限公司,2016年第2季,0,公噸,0,公噸,0.057,公噸,0.04,公噸,核算確認中
T5400410,萬家香醬園股份有限公司屏東廠,2016年第2季,0,公噸,0.255,公噸,1.524,公噸,1.1,公噸,核算確認中
T5400232,偉銘木業股份有限公司,2016年第2季,0.213,公噸,0,公噸,0.002,公噸,0.039,公噸,核算確認中
T5400198,新大飼料股份有限公司,2016年第2季,0,公噸,0,公噸,0.075,公噸,0.052,公噸,完成核算
T5400170,國盛食品股份有限公司屏東廠,2016年第2季,0,公噸,0,公噸,0.342,公噸,0.237,公噸,核算確認中
T5400116,全興飼料股份有限公司內埔廠,2016年第2季,0,公噸,0,公噸,0.144,公噸,0.127,公噸,核算確認中
T5400107,臺灣菸酒股份有限公司內埔菸廠,2016年第2季,0.087,公噸,0.005,公噸,0,公噸,0.21,公噸,核算確認中
T53A0020,勤德農產食品有限公司,2016年第2季,0,公噸,0,公噸,0.022,公噸,0.153,公噸,核算確認中
T5300442,恩盈企業股份有限公司,2016年第2季,0.067,公噸,0,公噸,0.024,公噸,0.061,公噸,核算確認中
T5300415,必高暢生物科技股份有限公司,2016年第2季,0,公噸,0,公噸,0.002,公噸,0.001,公噸,核算確認中
T52A0718,眾宏實業有限公司,2016年第2季,0,公噸,1.078,公噸,0,公噸,0,公噸,完成申報
T52A0708,元祖砂石有限公司,2016年第2季,0,公噸,1.078,公噸,0,公噸,0,公噸,完成申報
T52A0699,龍鼎昌砂石股份有限公司,2016年第2季,0,公噸,1.077,公噸,0,公噸,0,公噸,完成申報
T52A0679,九地企業有限公司,2016年第2季,0,公噸,1.067,公噸,0,公噸,0,公噸,完成申報
T52A0669,順揚砂石有限公司,2016年第2季,0,公噸,1.936,公噸,0,公噸,0,公噸,完成申報
T52A0659,嘉晟資源環保科技有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T52A0144,獲益砂石開發企業有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
T5204212,大智耘實業股份有限公司,2016年第2季,0.63,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5204061,高揚冷凍食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.38,公噸,0.264,公噸,核算確認中
T5200858,法興耐火材料工業股份有限公司,2016年第2季,0,公噸,0,公噸,0.006,公噸,0.07,公噸,核算確認中
T5200670,遠東藍藻工業股份有限公司屏東工廠,2016年第2季,0,公噸,0,公噸,0.655,公噸,0.319,公噸,核算確認中
T5200205,宏偉冷凍食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.663,公噸,0.497,公噸,核算確認中
T51A0436,益磊砂石行,2016年第2季,0,公噸,15.655,公噸,0,公噸,0,公噸,完成申報
T51A0327,柏元企業行,2016年第2季,0,公噸,3.823,公噸,0,公噸,0,公噸,完成申報
T51A0268,日高工程實業股份有限公司,2016年第2季,0.049,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T51A0169,楓田實業有限公司,2016年第2季,0,公噸,0,公噸,0.315,公噸,0.187,公噸,核算確認中
T51A0119,昱成生物科技股份有限公司,2016年第2季,0,公噸,2.142,公噸,0.805,公噸,1.243,公噸,核算確認中
T51A0080,結凰食品有限公司,2016年第2季,0,公噸,0,公噸,0.028,公噸,0.02,公噸,核算確認中
T51A0040,萬順畜牧場,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
T5104655,佑晟金屬有限公司,2016年第2季,0,公噸,0,公噸,0.253,公噸,0.11,公噸,核算確認中
T5104646,豊圳有限公司,2016年第2季,0,公噸,2.67,公噸,0,公噸,0,公噸,完成申報
T5104208,興佑實業有限公司,2016年第2季,0,公噸,10.795,公噸,0,公噸,0,公噸,完成申報
T5104057,振寓有限公司屏東廠,2016年第2季,0.482,公噸,0.64,公噸,0.686,公噸,0.837,公噸,核算確認中
T5104048,鴻運企業行,2016年第2季,0,公噸,2.578,公噸,0,公噸,0,公噸,完成申報
T5101449,明鴻冷凍食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.086,公噸,0.059,公噸,核算確認中
T5100362,政億窗飾材料股份有限公司,2016年第2季,1.42,公噸,0,公噸,0.002,公噸,0.022,公噸,核算確認中
T5100335,天佑混凝土工業股份有限公司屏東工廠,2016年第2季,0,公噸,0,公噸,0.036,公噸,0.025,公噸,核算確認中
T5100326,振聲冷凍食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.5,公噸,0.352,公噸,核算確認中
T5100031,仕和企業股份有限公司鹽埔碎石場,2016年第2季,0,公噸,14.069,公噸,0,公噸,0,公噸,完成申報
T5006636,傑生工業股份有限公司,2016年第2季,0.082,公噸,0,公噸,0.003,公噸,0.041,公噸,完成核算
T5006430,偉鈞股份有限公司屏東廠,2016年第2季,0,公噸,1.321,公噸,0,公噸,0,公噸,完成申報
T5006421,經濟部礦務局屏東里港土石儲備中心,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
T5006243,富喬砂石有限公司,2016年第2季,0,公噸,1.371,公噸,0,公噸,0,公噸,完成申報
